Date,Extent
1986-12-17,13.17
1986-12-19,13.373
1986-12-21,13.523
1986-12-23,13.672
1986-12-25,13.695
1986-12-27,13.766
1986-12-29,13.904
1986-12-31,14.089
1987-01-02,14.305
1987-01-04,14.417
1987-01-06,14.515
1987-01-08,14.688
1987-01-10,14.692
1987-01-12,14.771
1987-01-14,14.732
1987-01-16,14.797
1987-01-18,14.943
1987-01-20,15.022
1987-01-22,15.299
1987-01-24,15.408
1987-01-26,15.55
1987-01-28,15.621
1987-01-30,15.787
1987-02-01,15.81
1987-02-03,15.898
1987-02-05,15.877
1987-02-07,15.94
1987-02-09,15.934
1987-02-11,15.9
1987-02-13,15.952
1987-02-15,15.977
1987-02-17,16.169
1987-02-19,16.136
1987-02-21,16.293
1987-02-23,16.275
1987-02-25,16.276
1987-02-27,16.265
1987-03-01,16.059
1987-03-03,15.874
1987-03-05,15.936
1987-03-07,15.78
1987-03-09,15.713
1987-03-11,15.778
1987-03-13,15.844
1987-03-15,15.902
1987-03-17,15.886
1987-03-19,15.75
1987-03-21,15.78
1987-03-23,15.778
1987-03-25,15.708
1987-03-27,15.754
1987-03-29,15.804
1987-03-31,15.709
1987-04-02,15.626
1987-04-04,15.506
1987-04-06,15.539
1987-04-08,15.541
1987-04-10,15.573
1987-04-12,15.408
1987-04-14,15.374
1987-04-16,15.414
1987-04-18,15.247
1987-04-20,15.151
1987-04-22,14.991
1987-04-24,14.869
1987-04-26,14.742
1987-04-28,14.629
1987-04-30,14.553
1987-05-02,14.292
1987-05-04,14.241
1987-05-06,14.118
1987-05-08,13.996
1987-05-10,13.932
1987-05-12,13.886
1987-05-14,13.806
1987-05-16,13.735
1987-05-18,13.72
1987-05-20,13.596
1987-05-22,13.406
1987-05-24,13.417
1987-05-26,13.423
1987-05-28,13.342
1987-05-30,13.234
1987-06-01,13.042
1987-06-03,12.995
1987-06-05,12.866
1987-06-07,12.739
1987-06-09,12.677
1987-06-11,12.658
1987-06-13,12.553
1987-06-15,12.482
1987-06-17,12.474
1987-06-19,12.396
1987-06-21,12.288
1987-06-23,12.217
1987-06-25,12.067
1987-06-27,11.956
1987-06-29,11.875
1987-07-01,11.423
1987-07-03,11.329
1987-07-05,11.232
1987-07-07,11.126
1987-07-09,11.021
1987-07-11,10.819
1987-07-13,10.632
1987-07-15,10.525
1987-07-17,10.312
1987-07-19,10.068
1987-07-21,9.89
1987-07-23,9.711
1987-07-25,9.62
1987-07-27,9.469
1987-07-29,9.165
1987-07-31,8.979
1987-08-02,8.67
1987-08-04,8.371
1987-08-06,8.242
1987-08-08,8.165
1987-08-10,8.072
1987-08-12,7.793
1987-08-14,7.557
1987-08-16,7.382
1987-08-18,7.39
1987-08-20,7.319
1987-08-21,7.21
1987-08-22,7.21
1987-08-23,7.265
1987-08-24,7.216
1987-08-25,7.157
1987-08-26,7.145
1987-08-27,7.079
1987-08-28,7.123
1987-08-29,7.041
1987-08-30,7.019
1987-08-31,7.072
1987-09-01,6.967
1987-09-02,6.89
1987-09-03,6.909
1987-09-04,7.008
1987-09-05,7.041
1987-09-06,7.059
1987-09-07,7.087
1987-09-08,7.041
1987-09-09,7.145
1987-09-10,7.106
1987-09-11,7.121
1987-09-12,7.127
1987-09-13,7.174
1987-09-14,7.19
1987-09-15,7.177
1987-09-16,7.117
1987-09-17,7.223
1987-09-18,7.205
1987-09-19,7.233
1987-09-20,7.353
1987-09-21,7.397
1987-09-22,7.459
1987-09-23,7.51
1987-09-24,7.571
1987-09-25,7.648
1987-09-26,7.665
1987-09-27,7.653
1987-09-28,7.694
1987-09-29,7.757
1987-09-30,7.834
1987-10-01,8.039
1987-10-02,8.221
1987-10-03,8.311
1987-10-04,8.508
1987-10-05,8.486
1987-10-06,8.587
1987-10-07,8.635
1987-10-08,8.675
1987-10-09,8.691
1987-10-10,8.851
1987-10-11,8.874
1987-10-12,8.837
1987-10-13,8.984
1987-10-14,9.088
1987-10-15,8.996
1987-10-16,8.997
1987-10-17,9.04
1987-10-18,9.046
1987-10-19,9.141
1987-10-20,9.228
1987-10-21,9.322
1987-10-22,9.441
1987-10-23,9.471
1987-10-24,9.498
1987-10-25,9.468
1987-10-26,9.448
1987-10-27,9.478
1987-10-28,9.587
1987-10-29,9.709
1987-10-30,9.867
1987-10-31,9.988
1987-11-01,10.163
1987-11-02,10.214
1987-11-03,10.256
1987-11-04,10.297
1987-11-05,10.381
1987-11-06,10.404
1987-11-07,10.482
1987-11-08,10.599
1987-11-09,10.679
1987-11-10,10.771
1987-11-11,10.89
1987-11-12,10.973
1987-11-13,11.139
1987-11-14,11.203
1987-11-15,11.302
1987-11-16,11.436
1987-11-17,11.508
1987-11-18,11.448
1987-11-19,11.485
1987-11-20,11.592
1987-11-21,11.635
1987-11-22,11.712
1987-11-23,11.745
1987-11-24,11.847
1987-11-25,11.934
1987-11-26,12.003
1987-11-27,12.073
1987-11-28,12.137
1987-11-29,12.185
1987-11-30,12.228
1987-12-01,12.497
1987-12-02,12.584
1988-01-13,14.826
1988-01-14,14.854
1988-01-15,14.973
1988-01-16,14.987
1988-01-17,15.0
1988-01-18,15.051
1988-01-19,15.047
1988-01-20,15.049
1988-01-21,15.113
1988-01-22,15.09
1988-01-23,15.085
1988-01-24,15.022
1988-01-25,15.02
1988-01-26,15.115
1988-01-27,15.163
1988-01-28,15.241
1988-01-29,15.278
1988-01-30,15.362
1988-01-31,15.443
1988-02-01,15.56
1988-02-02,15.568
1988-02-03,15.462
1988-02-04,15.479
1988-02-05,15.413
1988-02-06,15.448
1988-02-07,15.313
1988-02-08,15.309
1988-02-09,15.276
1988-02-10,15.304
1988-02-11,15.292
1988-02-12,15.326
1988-02-13,15.332
1988-02-14,15.363
1988-02-15,15.379
1988-02-16,15.476
1988-02-17,15.443
1988-02-18,15.471
1988-02-19,15.546
1988-02-20,15.639
1988-02-21,15.73
1988-02-22,15.831
1988-02-23,16.015
1988-02-24,15.906
1988-02-25,15.836
1988-02-26,15.962
1988-02-27,16.017
1988-02-28,16.111
1988-02-29,16.111
1988-03-01,16.129
1988-03-02,16.162
1988-03-03,16.179
1988-03-04,16.099
1988-03-05,16.137
1988-03-06,16.169
1988-03-07,16.24
1988-03-08,16.247
1988-03-09,16.244
1988-03-10,16.309
1988-03-11,16.296
1988-03-12,16.276
1988-03-13,16.182
1988-03-14,16.013
1988-03-15,15.983
1988-03-16,15.96
1988-03-17,15.847
1988-03-18,15.871
1988-03-19,15.835
1988-03-20,15.815
1988-03-21,15.758
1988-03-22,15.861
1988-03-23,15.781
1988-03-24,15.743
1988-03-25,15.702
1988-03-26,15.748
1988-03-27,15.737
1988-03-28,15.676
1988-03-29,15.63
1988-03-30,15.522
1988-03-31,15.523
1988-04-01,15.523
1988-04-02,15.562
1988-04-03,15.598
1988-04-04,15.601
1988-04-05,15.534
1988-04-06,15.514
1988-04-07,15.536
1988-04-08,15.49
1988-04-09,15.489
1988-04-10,15.447
1988-04-11,15.341
1988-04-12,15.273
1988-04-13,15.193
1988-04-14,15.179
1988-04-15,15.164
1988-04-16,15.152
1988-04-17,15.107
1988-04-18,15.031
1988-04-19,15.062
1988-04-20,15.037
1988-04-21,14.91
1988-04-22,14.917
1988-04-23,14.829
1988-04-24,14.62
1988-04-25,14.617
1988-04-26,14.584
1988-04-27,14.637
1988-04-28,14.635
1988-04-29,14.578
1988-04-30,14.54
1988-05-01,14.362
1988-05-02,14.318
1988-05-03,14.298
1988-05-04,14.234
1988-05-05,14.159
1988-05-06,14.112
1988-05-07,14.057
1988-05-08,14.02
1988-05-09,13.957
1988-05-10,13.909
1988-05-11,13.827
1988-05-12,13.765
1988-05-13,13.696
1988-05-14,13.657
1988-05-15,13.599
1988-05-16,13.589
1988-05-17,13.513
1988-05-18,13.486
1988-05-19,13.391
1988-05-20,13.289
1988-05-21,13.224
1988-05-22,13.17
1988-05-23,13.125
1988-05-24,13.098
1988-05-25,13.078
1988-05-26,13.034
1988-05-27,12.983
1988-05-28,12.918
1988-05-29,12.871
1988-05-30,12.828
1988-05-31,12.82
1988-06-01,12.608
1988-06-02,12.527
1988-06-03,12.448
1988-06-04,12.451
1988-06-05,12.454
1988-06-06,12.411
1988-06-07,12.384
1988-06-08,12.336
1988-06-09,12.211
1988-06-10,12.177
1988-06-11,12.183
1988-06-12,12.116
1988-06-13,12.048
1988-06-14,12.044
1988-06-15,12.045
1988-06-16,11.961
1988-06-17,11.978
1988-06-18,11.869
1988-06-19,11.803
1988-06-20,11.739
1988-06-21,11.752
1988-06-22,11.693
1988-06-23,11.571
1988-06-24,11.543
1988-06-25,11.635
1988-06-26,11.39
1988-06-27,11.376
1988-06-28,11.267
1988-06-29,11.145
1988-06-30,11.138
1988-07-01,10.98
1988-07-02,10.919
1988-07-03,10.885
1988-07-04,10.769
1988-07-05,10.712
1988-07-06,10.61
1988-07-07,10.49
1988-07-08,10.387
1988-07-09,10.306
1988-07-10,10.267
1988-07-11,10.218
1988-07-12,10.141
1988-07-13,9.982
1988-07-14,9.939
1988-07-15,9.765
1988-07-16,9.738
1988-07-17,9.719
1988-07-18,9.673
1988-07-19,9.568
1988-07-20,9.527
1988-07-21,9.459
1988-07-22,9.376
1988-07-23,9.191
1988-07-24,9.045
1988-07-25,9.095
1988-07-26,9.09
1988-07-27,8.995
1988-07-28,8.925
1988-07-29,8.803
1988-07-30,8.778
1988-07-31,8.717
1988-08-01,8.588
1988-08-02,8.518
1988-08-03,8.478
1988-08-04,8.427
1988-08-05,8.382
1988-08-06,8.413
1988-08-07,8.355
1988-08-08,8.399
1988-08-09,8.27
1988-08-10,8.107
1988-08-11,8.114
1988-08-12,8.017
1988-08-13,8.005
1988-08-14,7.949
1988-08-15,7.922
1988-08-16,7.865
1988-08-17,7.84
1988-08-18,7.731
1988-08-19,7.719
1988-08-20,7.735
1988-08-21,7.719
1988-08-22,7.635
1988-08-23,7.524
1988-08-24,7.5
1988-08-25,7.372
1988-08-26,7.442
1988-08-27,7.442
1988-08-28,7.298
1988-08-29,7.264
1988-08-30,7.302
1988-08-31,7.307
1988-09-01,7.189
1988-09-02,7.217
1988-09-03,7.205
1988-09-04,7.183
1988-09-05,7.18
1988-09-06,7.181
1988-09-07,7.213
1988-09-08,7.144
1988-09-09,7.175
1988-09-10,7.121
1988-09-11,7.048
1988-09-12,7.144
1988-09-13,7.198
1988-09-14,7.208
1988-09-15,7.276
1988-09-16,7.294
1988-09-17,7.394
1988-09-18,7.409
1988-09-19,7.438
1988-09-20,7.449
1988-09-21,7.455
1988-09-22,7.462
1988-09-23,7.5
1988-09-24,7.477
1988-09-25,7.57
1988-09-26,7.653
1988-09-27,7.669
1988-09-28,7.766
1988-09-29,7.873
1988-09-30,7.979
1988-10-01,8.069
1988-10-02,8.185
1988-10-03,8.155
1988-10-04,8.232
1988-10-05,8.305
1988-10-06,8.482
1988-10-07,8.575
1988-10-08,8.649
1988-10-09,8.675
1988-10-10,8.77
1988-10-11,8.81
1988-10-12,8.868
1988-10-13,8.959
1988-10-14,9.171
1988-10-15,9.289
1988-10-16,9.358
1988-10-17,9.34
1988-10-18,9.34
1988-10-19,9.377
1988-10-20,9.421
1988-10-21,9.445
1988-10-22,9.537
1988-10-23,9.561
1988-10-24,9.61
1988-10-25,9.7
1988-10-26,9.797
1988-10-27,9.828
1988-10-28,9.8
1988-10-29,9.879
1988-10-30,9.978
1988-10-31,10.021
1988-11-01,10.162
1988-11-02,10.21
1988-11-03,10.36
1988-11-04,10.373
1988-11-05,10.391
1988-11-06,10.436
1988-11-07,10.555
1988-11-08,10.642
1988-11-09,10.767
1988-11-10,10.895
1988-11-11,10.951
1988-11-12,11.069
1988-11-13,11.175
1988-11-14,11.297
1988-11-15,11.397
1988-11-16,11.512
1988-11-17,11.511
1988-11-18,11.523
1988-11-19,11.574
1988-11-20,11.667
1988-11-21,11.761
1988-11-22,11.913
1988-11-23,11.997
1988-11-24,12.055
1988-11-25,12.096
1988-11-26,12.116
1988-11-27,12.203
1988-11-28,12.326
1988-11-29,12.465
1988-11-30,12.526
1988-12-01,12.699
1988-12-02,12.704
1988-12-03,12.827
1988-12-04,12.905
1988-12-05,13.008
1988-12-06,13.117
1988-12-07,13.181
1988-12-08,13.292
1988-12-09,13.303
1988-12-10,13.374
1988-12-11,13.437
1988-12-12,13.512
1988-12-13,13.629
1988-12-14,13.695
1988-12-15,13.746
1988-12-16,13.749
1988-12-17,13.778
1988-12-18,13.747
1988-12-19,13.819
1988-12-20,13.815
1988-12-21,13.919
1988-12-22,13.976
1988-12-23,14.099
1988-12-24,14.071
1988-12-25,14.103
1988-12-26,14.124
1988-12-27,14.116
1988-12-28,14.115
1988-12-29,14.141
1988-12-30,14.18
1988-12-31,14.211
1989-01-01,14.261
1989-01-02,14.313
1989-01-03,14.402
1989-01-04,14.417
1989-01-05,14.381
1989-01-06,14.359
1989-01-07,14.42
1989-01-08,14.548
1989-01-09,14.701
1989-01-10,14.755
1989-01-11,14.819
1989-01-12,14.886
1989-01-13,14.921
1989-01-14,14.997
1989-01-15,15.011
1989-01-16,14.956
1989-01-17,15.012
1989-01-18,15.08
1989-01-19,15.166
1989-01-20,15.165
1989-01-21,15.265
1989-01-22,15.288
1989-01-23,15.378
1989-01-24,15.369
1989-01-25,15.38
1989-01-26,15.373
1989-01-27,15.43
1989-01-28,15.502
1989-01-29,15.364
1989-01-30,15.319
1989-01-31,15.361
1989-02-01,15.386
1989-02-02,15.427
1989-02-03,15.454
1989-02-04,15.378
1989-02-05,15.482
1989-02-06,15.463
1989-02-07,15.485
1989-02-08,15.515
1989-02-09,15.577
1989-02-10,15.594
1989-02-11,15.473
1989-02-12,15.383
1989-02-13,15.424
1989-02-14,15.465
1989-02-15,15.503
1989-02-16,15.368
1989-02-17,15.314
1989-02-18,15.396
1989-02-19,15.455
1989-02-20,15.469
1989-02-21,15.467
1989-02-22,15.534
1989-02-23,15.571
1989-02-24,15.638
1989-02-25,15.664
1989-02-26,15.655
1989-02-27,15.68
1989-02-28,15.655
1989-03-01,15.557
1989-03-02,15.607
1989-03-03,15.686
1989-03-04,15.72
1989-03-05,15.689
1989-03-06,15.766
1989-03-07,15.646
1989-03-08,15.564
1989-03-09,15.442
1989-03-10,15.388
1989-03-11,15.409
1989-03-12,15.295
1989-03-13,15.367
1989-03-14,15.385
1989-03-15,15.413
1989-03-16,15.338
1989-03-17,15.295
1989-03-18,15.308
1989-03-19,15.4
1989-03-20,15.431
1989-03-21,15.464
1989-03-22,15.397
1989-03-23,15.362
1989-03-24,15.329
1989-03-25,15.283
1989-03-26,15.235
1989-03-27,15.238
1989-03-28,15.302
1989-03-29,15.277
1989-03-30,15.281
1989-03-31,15.248
1989-04-01,15.116
1989-04-02,14.993
1989-04-03,14.933
1989-04-04,15.029
1989-04-05,15.012
1989-04-06,14.968
1989-04-07,14.857
1989-04-08,14.772
1989-04-09,14.724
1989-04-10,14.656
1989-04-11,14.648
1989-04-12,14.591
1989-04-13,14.516
1989-04-14,14.349
1989-04-15,14.37
1989-04-16,14.265
1989-04-17,14.239
1989-04-18,14.064
1989-04-19,14.004
1989-04-20,13.996
1989-04-21,13.959
1989-04-22,13.963
1989-04-23,13.929
1989-04-24,13.898
1989-04-25,13.794
1989-04-26,13.754
1989-04-27,13.679
1989-04-28,13.627
1989-04-29,13.577
1989-04-30,13.57
1989-05-01,13.363
1989-05-02,13.342
1989-05-03,13.369
1989-05-04,13.319
1989-05-05,13.252
1989-05-06,13.25
1989-05-07,13.24
1989-05-08,13.247
1989-05-09,13.189
1989-05-10,13.187
1989-05-11,13.122
1989-05-12,13.094
1989-05-13,13.058
1989-05-14,13.084
1989-05-15,13.051
1989-05-16,13.008
1989-05-17,12.975
1989-05-18,12.922
1989-05-19,13.027
1989-05-20,12.96
1989-05-21,12.923
1989-05-22,12.886
1989-05-23,12.874
1989-05-24,12.856
1989-05-25,12.878
1989-05-26,12.849
1989-05-27,12.853
1989-05-28,12.807
1989-05-29,12.823
1989-05-30,12.766
1989-05-31,12.794
1989-06-01,12.729
1989-06-02,12.687
1989-06-03,12.643
1989-06-04,12.638
1989-06-05,12.641
1989-06-06,12.601
1989-06-07,12.561
1989-06-08,12.541
1989-06-09,12.506
1989-06-10,12.452
1989-06-11,12.422
1989-06-12,12.455
1989-06-13,12.414
1989-06-14,12.341
1989-06-15,12.336
1989-06-16,12.308
1989-06-17,12.235
1989-06-18,12.233
1989-06-19,12.171
1989-06-20,12.118
1989-06-21,12.066
1989-06-22,11.966
1989-06-23,11.957
1989-06-24,11.927
1989-06-25,11.892
1989-06-26,11.804
1989-06-27,11.749
1989-06-28,11.692
1989-06-29,11.635
1989-06-30,11.616
1989-07-01,11.34
1989-07-02,11.277
1989-07-03,11.128
1989-07-04,11.164
1989-07-05,11.068
1989-07-06,11.002
1989-07-07,10.914
1989-07-08,10.86
1989-07-09,10.861
1989-07-10,10.711
1989-07-11,10.633
1989-07-12,10.597
1989-07-13,10.514
1989-07-14,10.3
1989-07-15,10.199
1989-07-16,10.165
1989-07-17,10.104
1989-07-18,9.99
1989-07-19,9.837
1989-07-20,9.662
1989-07-21,9.627
1989-07-22,9.607
1989-07-23,9.497
1989-07-24,9.419
1989-07-25,9.338
1989-07-26,9.304
1989-07-27,9.13
1989-07-28,9.099
1989-07-29,8.953
1989-07-30,8.861
1989-07-31,8.86
1989-08-01,8.83
1989-08-02,8.765
1989-08-03,8.69
1989-08-04,8.548
1989-08-05,8.474
1989-08-06,8.417
1989-08-07,8.319
1989-08-08,8.295
1989-08-09,8.237
1989-08-10,8.195
1989-08-11,8.113
1989-08-12,8.048
1989-08-13,8.02
1989-08-14,7.93
1989-08-15,7.887
1989-08-16,7.906
1989-08-17,7.844
1989-08-18,7.783
1989-08-19,7.605
1989-08-20,7.527
1989-08-21,7.469
1989-08-22,7.407
1989-08-23,7.443
1989-08-24,7.457
1989-08-25,7.459
1989-08-26,7.475
1989-08-27,7.354
1989-08-28,7.351
1989-08-29,7.182
1989-08-30,7.157
1989-08-31,7.148
1989-09-01,7.088
1989-09-02,7.075
1989-09-03,7.082
1989-09-04,7.003
1989-09-05,6.998
1989-09-06,6.991
1989-09-07,6.959
1989-09-08,6.98
1989-09-09,6.95
1989-09-10,6.907
1989-09-11,6.903
1989-09-12,6.922
1989-09-13,6.908
1989-09-14,6.907
1989-09-15,6.894
1989-09-16,6.968
1989-09-17,6.95
1989-09-18,6.964
1989-09-19,6.976
1989-09-20,6.901
1989-09-21,6.918
1989-09-22,6.888
1989-09-23,6.917
1989-09-24,6.979
1989-09-25,7.053
1989-09-26,7.197
1989-09-27,7.229
1989-09-28,7.267
1989-09-29,7.213
1989-09-30,7.263
1989-10-01,7.453
1989-10-02,7.493
1989-10-03,7.588
1989-10-04,7.684
1989-10-05,7.687
1989-10-06,7.776
1989-10-07,7.917
1989-10-08,8.011
1989-10-09,8.077
1989-10-10,8.145
1989-10-11,8.263
1989-10-12,8.448
1989-10-13,8.6
1989-10-14,8.591
1989-10-15,8.664
1989-10-16,8.791
1989-10-17,8.897
1989-10-18,9.098
1989-10-19,9.255
1989-10-20,9.331
1989-10-21,9.424
1989-10-22,9.524
1989-10-23,9.622
1989-10-24,9.688
1989-10-25,9.735
1989-10-26,9.844
1989-10-27,9.925
1989-10-28,9.965
1989-10-29,10.042
1989-10-30,10.086
1989-10-31,10.072
1989-11-01,10.213
1989-11-02,10.294
1989-11-03,10.302
1989-11-04,10.348
1989-11-05,10.395
1989-11-06,10.419
1989-11-07,10.412
1989-11-08,10.461
1989-11-09,10.593
1989-11-10,10.696
1989-11-11,10.697
1989-11-12,10.667
1989-11-13,10.713
1989-11-14,10.794
1989-11-15,10.903
1989-11-16,10.842
1989-11-17,10.972
1989-11-18,11.049
1989-11-19,11.123
1989-11-20,11.262
1989-11-21,11.469
1989-11-22,11.577
1989-11-23,11.737
1989-11-24,11.919
1989-11-25,12.037
1989-11-26,12.117
1989-11-27,12.196
1989-11-28,12.334
1989-11-29,12.417
1989-11-30,12.499
1989-12-01,12.597
1989-12-02,12.705
1989-12-03,12.85
1989-12-04,12.988
1989-12-05,13.01
1989-12-06,13.018
1989-12-07,13.059
1989-12-08,13.083
1989-12-09,13.186
1989-12-10,13.173
1989-12-11,13.255
1989-12-12,13.323
1989-12-13,13.292
1989-12-14,13.32
1989-12-15,13.335
1989-12-16,13.284
1989-12-17,13.337
1989-12-18,13.468
1989-12-19,13.521
1989-12-20,13.555
1989-12-21,13.575
1989-12-22,13.564
1989-12-23,13.655
1989-12-24,13.746
1989-12-25,13.758
1989-12-26,13.771
1989-12-27,13.768
1989-12-28,13.889
1989-12-29,13.88
1989-12-30,13.927
1989-12-31,14.099
1990-01-01,14.319
1990-01-02,14.384
1990-01-03,14.283
1990-01-04,14.321
1990-01-05,14.303
1990-01-06,14.407
1990-01-07,14.497
1990-01-08,14.54
1990-01-09,14.623
1990-01-10,14.663
1990-01-11,14.66
1990-01-12,14.716
1990-01-13,14.685
1990-01-14,14.74
1990-01-15,14.728
1990-01-16,14.671
1990-01-17,14.741
1990-01-18,14.899
1990-01-19,14.959
1990-01-20,15.004
1990-01-21,14.977
1990-01-22,15.018
1990-01-23,15.023
1990-01-24,14.983
1990-01-25,15.021
1990-01-26,15.194
1990-01-27,15.074
1990-01-28,15.083
1990-01-29,15.17
1990-01-30,15.257
1990-01-31,15.318
1990-02-01,15.351
1990-02-02,15.39
1990-02-03,15.383
1990-02-04,15.36
1990-02-05,15.38
1990-02-06,15.277
1990-02-07,15.311
1990-02-08,15.369
1990-02-09,15.404
1990-02-10,15.598
1990-02-11,15.627
1990-02-12,15.527
1990-02-13,15.433
1990-02-14,15.433
1990-02-15,15.445
1990-02-16,15.539
1990-02-17,15.612
1990-02-18,15.64
1990-02-19,15.658
1990-02-20,15.753
1990-02-21,15.678
1990-02-22,15.681
1990-02-23,15.705
1990-02-24,15.79
1990-02-25,15.842
1990-02-26,15.938
1990-02-27,16.022
1990-02-28,16.044
1990-03-01,16.021
1990-03-02,16.058
1990-03-03,16.066
1990-03-04,16.084
1990-03-05,16.06
1990-03-06,16.001
1990-03-07,15.961
1990-03-08,15.992
1990-03-09,16.083
1990-03-10,16.095
1990-03-11,16.167
1990-03-12,16.249
1990-03-13,16.2
1990-03-14,16.173
1990-03-15,16.059
1990-03-16,15.98
1990-03-17,15.859
1990-03-18,15.739
1990-03-19,15.715
1990-03-20,15.627
1990-03-21,15.683
1990-03-22,15.734
1990-03-23,15.771
1990-03-24,15.74
1990-03-25,15.609
1990-03-26,15.564
1990-03-27,15.479
1990-03-28,15.483
1990-03-29,15.526
1990-03-30,15.54
1990-03-31,15.551
1990-04-01,15.533
1990-04-02,15.483
1990-04-03,15.551
1990-04-04,15.524
1990-04-05,15.455
1990-04-06,15.402
1990-04-07,15.393
1990-04-08,15.275
1990-04-09,15.037
1990-04-10,14.897
1990-04-11,14.85
1990-04-12,14.743
1990-04-13,14.664
1990-04-14,14.673
1990-04-15,14.627
1990-04-16,14.566
1990-04-17,14.384
1990-04-18,14.303
1990-04-19,14.247
1990-04-20,14.364
1990-04-21,14.322
1990-04-22,14.268
1990-04-23,14.212
1990-04-24,14.162
1990-04-25,14.051
1990-04-26,14.04
1990-04-27,13.981
1990-04-28,13.85
1990-04-29,13.798
1990-04-30,13.847
1990-05-01,13.621
1990-05-02,13.587
1990-05-03,13.571
1990-05-04,13.563
1990-05-05,13.6
1990-05-06,13.614
1990-05-07,13.609
1990-05-08,13.556
1990-05-09,13.502
1990-05-10,13.432
1990-05-11,13.423
1990-05-12,13.419
1990-05-13,13.31
1990-05-14,13.277
1990-05-15,13.284
1990-05-16,13.284
1990-05-17,13.217
1990-05-18,13.218
1990-05-19,13.167
1990-05-20,13.185
1990-05-21,13.155
1990-05-22,13.04
1990-05-23,12.969
1990-05-24,12.972
1990-05-25,12.922
1990-05-26,12.871
1990-05-27,12.794
1990-05-28,12.776
1990-05-29,12.753
1990-05-30,12.705
1990-05-31,12.605
1990-06-01,12.361
1990-06-02,12.258
1990-06-03,12.257
1990-06-04,12.16
1990-06-05,12.145
1990-06-06,12.107
1990-06-07,12.056
1990-06-08,12.002
1990-06-09,11.952
1990-06-10,11.927
1990-06-11,11.849
1990-06-12,11.773
1990-06-13,11.765
1990-06-14,11.751
1990-06-15,11.75
1990-06-16,11.682
1990-06-17,11.59
1990-06-18,11.497
1990-06-19,11.487
1990-06-20,11.372
1990-06-21,11.336
1990-06-22,11.34
1990-06-23,11.308
1990-06-24,11.229
1990-06-25,11.164
1990-06-26,11.116
1990-06-27,11.088
1990-06-28,11.049
1990-06-29,10.991
1990-06-30,10.855
1990-07-01,10.624
1990-07-02,10.571
1990-07-03,10.49
1990-07-04,10.438
1990-07-05,10.328
1990-07-06,10.305
1990-07-07,10.21
1990-07-08,10.079
1990-07-09,10.043
1990-07-10,9.881
1990-07-11,9.815
1990-07-12,9.711
1990-07-13,9.599
1990-07-14,9.548
1990-07-15,9.284
1990-07-16,9.16
1990-07-17,9.084
1990-07-18,9.04
1990-07-19,8.949
1990-07-20,8.86
1990-07-21,8.813
1990-07-22,8.759
1990-07-23,8.569
1990-07-24,8.451
1990-07-25,8.312
1990-07-26,8.208
1990-07-27,8.095
1990-07-28,7.912
1990-07-29,7.891
1990-07-30,7.864
1990-07-31,7.752
1990-08-01,7.686
1990-08-02,7.536
1990-08-03,7.52
1990-08-04,7.505
1990-08-05,7.368
1990-08-06,7.307
1990-08-07,7.15
1990-08-08,7.164
1990-08-09,7.098
1990-08-10,7.068
1990-08-11,7.018
1990-08-12,7.007
1990-08-13,6.924
1990-08-14,6.891
1990-08-15,6.861
1990-08-16,6.723
1990-08-17,6.649
1990-08-18,6.607
1990-08-19,6.6
1990-08-20,6.511
1990-08-21,6.564
1990-08-22,6.46
1990-08-23,6.41
1990-08-24,6.359
1990-08-25,6.318
1990-08-26,6.274
1990-08-27,6.254
1990-08-28,6.238
1990-08-29,6.21
1990-08-30,6.231
1990-08-31,6.211
1990-09-01,6.198
1990-09-02,6.191
1990-09-03,6.207
1990-09-04,6.116
1990-09-05,6.141
1990-09-06,6.162
1990-09-07,6.127
1990-09-08,6.161
1990-09-09,6.197
1990-09-10,6.117
1990-09-11,6.094
1990-09-12,6.147
1990-09-13,6.103
1990-09-14,6.111
1990-09-15,6.131
1990-09-16,6.089
1990-09-17,6.133
1990-09-18,6.035
1990-09-19,6.031
1990-09-20,6.066
1990-09-21,6.011
1990-09-22,6.039
1990-09-23,6.074
1990-09-24,6.125
1990-09-25,6.141
1990-09-26,6.135
1990-09-27,6.174
1990-09-28,6.252
1990-09-29,6.338
1990-09-30,6.438
1990-10-01,6.626
1990-10-02,6.74
1990-10-03,6.879
1990-10-04,7.063
1990-10-05,7.172
1990-10-06,7.196
1990-10-07,7.242
1990-10-08,7.294
1990-10-09,7.472
1990-10-10,7.608
1990-10-11,7.692
1990-10-12,7.846
1990-10-13,7.943
1990-10-14,8.137
1990-10-15,8.409
1990-10-16,8.551
1990-10-17,8.722
1990-10-18,8.977
1990-10-19,9.102
1990-10-20,9.297
1990-10-21,9.452
1990-10-22,9.549
1990-10-23,9.595
1990-10-24,9.579
1990-10-25,9.665
1990-10-26,9.757
1990-10-27,9.827
1990-10-28,9.854
1990-10-29,9.878
1990-10-30,9.906
1990-10-31,10.003
1990-11-01,10.155
1990-11-02,10.279
1990-11-03,10.317
1990-11-04,10.266
1990-11-05,10.337
1990-11-06,10.396
1990-11-07,10.521
1990-11-08,10.643
1990-11-09,10.696
1990-11-10,10.775
1990-11-11,10.822
1990-11-12,10.831
1990-11-13,10.928
1990-11-14,10.956
1990-11-15,11.018
1990-11-16,11.105
1990-11-17,11.19
1990-11-18,11.209
1990-11-19,11.248
1990-11-20,11.279
1990-11-21,11.503
