,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1946208,1,2019-03-08 15:35:53,2019-03-08 15:48:15,1,1.5,1,N,261,211,2,9.5,2.5,0.5,0.0,0.0,0.3,12.8,2.5
1589268,1,2019-03-07 10:17:24,2019-03-07 10:32:34,1,1.6,1,N,211,234,1,10.5,2.5,0.5,2.75,0.0,0.3,16.55,2.5
441287,2,2019-03-02 17:49:05,2019-03-02 17:56:01,1,0.61,1,N,264,264,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5,0.0
6007615,2,2019-03-24 11:03:39,2019-03-24 11:09:42,1,1.13,1,N,90,158,2,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5
211604,2,2019-03-01 19:40:43,2019-03-01 19:49:47,3,1.44,1,N,234,161,2,8.0,1.0,0.5,0.0,0.0,0.3,12.3,2.5
6110418,1,2019-03-24 19:59:47,2019-03-24 20:03:25,1,0.6,1,N,48,163,2,4.5,3.0,0.5,0.0,0.0,0.3,8.3,2.5
3160884,2,2019-03-13 10:13:06,2019-03-13 10:17:56,1,0.97,1,N,186,68,2,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5
7547424,1,2019-03-30 19:23:03,2019-03-30 19:28:32,1,1.0,1,N,79,137,1,6.0,2.5,0.5,1.85,0.0,0.3,11.15,2.5
3934405,1,2019-03-16 00:16:32,2019-03-16 00:43:47,1,6.9,1,N,4,181,1,24.5,3.0,0.5,5.65,0.0,0.3,33.95,2.5
2897537,2,2019-03-12 10:14:17,2019-03-12 10:35:41,1,1.31,1,N,162,100,2,13.5,0.0,0.5,0.0,0.0,0.3,16.8,2.5
1119426,2,2019-03-05 17:40:32,2019-03-05 17:46:56,1,0.54,1,N,48,163,1,5.5,1.0,0.5,1.96,0.0,0.3,11.76,2.5
5100304,2,2019-03-20 21:43:45,2019-03-20 21:52:57,5,1.7,1,N,234,161,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
3148944,1,2019-03-13 09:54:11,2019-03-13 09:57:43,0,0.5,1,N,170,161,1,4.5,2.5,0.5,1.95,0.0,0.3,9.75,2.5
266380,2,2019-03-01 21:59:54,2019-03-01 22:09:22,2,1.02,1,N,161,170,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
7575989,2,2019-03-30 21:45:03,2019-03-30 22:00:32,2,4.0,1,N,74,247,1,15.0,0.5,0.5,4.89,0.0,0.3,21.19,0.0
236557,2,2019-03-01 21:53:11,2019-03-01 22:10:05,5,0.91,1,N,107,186,1,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
899692,2,2019-03-04 18:11:19,2019-03-04 18:21:59,5,1.98,1,N,125,186,1,9.5,1.0,0.5,3.45,0.0,0.3,17.25,2.5
7161859,2,2019-03-29 09:09:14,2019-03-29 09:21:45,5,1.29,1,N,140,163,1,9.0,0.0,0.5,1.84,0.0,0.3,14.14,2.5
6071349,2,2019-03-24 16:57:42,2019-03-24 17:09:47,1,1.99,1,N,141,170,1,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5
5142679,1,2019-03-21 02:54:37,2019-03-21 03:00:34,3,1.2,1,N,231,148,1,6.5,3.0,0.5,1.0,0.0,0.3,11.3,2.5
1905082,1,2019-03-08 12:22:58,2019-03-08 12:29:18,1,0.7,1,N,164,230,1,6.0,2.5,0.5,1.85,0.0,0.3,11.15,2.5
6666616,2,2019-03-27 11:56:33,2019-03-27 12:10:29,2,1.09,1,N,100,163,2,9.5,0.0,0.5,0.0,0.0,0.3,12.8,2.5
4917829,2,2019-03-20 08:55:19,2019-03-20 08:59:57,1,0.53,1,N,164,170,1,5.0,0.0,0.5,1.0,0.0,0.3,9.3,2.5
4949921,2,2019-03-20 10:24:45,2019-03-20 10:28:19,2,0.89,1,N,75,74,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8,0.0
3934990,2,2019-03-16 00:12:41,2019-03-16 00:31:07,6,3.05,1,N,49,112,1,14.0,0.5,0.5,3.06,0.0,0.3,18.36,0.0
6701286,2,2019-03-27 14:51:47,2019-03-27 15:03:01,3,1.41,1,N,246,164,2,9.0,0.0,0.5,0.0,0.0,0.3,12.3,2.5
5332454,2,2019-03-21 19:55:54,2019-03-21 20:02:15,1,0.64,1,N,234,170,1,6.0,1.0,0.5,2.06,0.0,0.3,12.36,2.5
2053846,2,2019-03-08 21:47:42,2019-03-08 21:52:36,2,0.62,1,N,140,141,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
328936,2,2019-03-02 07:52:18,2019-03-02 08:06:19,1,3.02,1,N,231,186,1,12.5,0.0,0.5,2.0,0.0,0.3,17.8,2.5
3101785,2,2019-03-13 01:56:51,2019-03-13 02:02:56,1,1.15,1,N,264,264,1,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
1363679,2,2019-03-06 14:01:57,2019-03-06 14:09:16,1,0.97,1,N,143,142,1,6.5,0.0,0.5,1.0,0.0,0.3,10.8,2.5
4711384,1,2019-03-19 11:35:42,2019-03-19 11:48:23,1,1.0,1,N,186,170,1,9.0,2.5,0.5,2.45,0.0,0.3,14.75,2.5
772878,2,2019-03-04 07:49:55,2019-03-04 08:00:14,1,1.91,1,N,48,186,2,9.0,0.0,0.5,0.0,0.0,0.3,12.3,2.5
56168,2,2019-03-01 08:04:21,2019-03-01 08:09:14,1,0.46,1,N,129,83,1,5.0,0.0,0.5,1.74,0.0,0.3,7.54,0.0
88217,2,2019-03-01 11:28:25,2019-03-01 11:48:22,1,1.27,1,N,230,186,1,12.5,0.0,0.5,3.16,0.0,0.3,18.96,2.5
5176892,1,2019-03-21 08:16:28,2019-03-21 09:08:08,1,12.4,1,N,138,230,1,44.0,2.5,0.5,10.6,5.76,0.3,63.66,2.5
1191981,2,2019-03-05 21:12:16,2019-03-05 21:41:49,1,6.46,1,N,186,116,2,23.0,0.5,0.5,0.0,0.0,0.3,26.8,2.5
310302,2,2019-03-02 02:47:06,2019-03-02 02:54:06,1,0.96,1,N,234,158,1,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
3827800,2,2019-03-15 18:15:17,2019-03-15 18:18:50,1,0.69,1,N,140,140,1,4.5,1.0,0.5,1.76,0.0,0.3,10.56,2.5
3796187,1,2019-03-15 16:21:29,2019-03-15 16:31:04,2,1.3,1,N,236,262,1,8.0,3.5,0.5,3.05,0.0,0.3,15.35,2.5
3558115,2,2019-03-14 18:12:31,2019-03-14 18:44:39,1,15.97,1,N,132,123,1,45.0,1.0,0.5,9.36,0.0,0.3,56.16,0.0
4061700,2,2019-03-16 15:34:52,2019-03-16 16:01:44,1,9.72,1,N,138,130,2,29.5,0.0,0.5,0.0,0.0,0.3,30.3,0.0
2953710,2,2019-03-12 14:02:33,2019-03-12 14:23:23,1,2.93,1,N,211,161,2,14.5,0.0,0.5,0.0,0.0,0.3,17.8,2.5
7202415,1,2019-03-29 13:30:11,2019-03-29 13:30:23,3,0.0,1,N,145,145,2,2.5,0.0,0.5,0.0,0.0,0.3,3.3,0.0
4267668,2,2019-03-17 10:52:54,2019-03-17 10:58:54,5,1.13,1,N,236,141,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
3377441,2,2019-03-14 04:28:32,2019-03-14 04:32:38,1,1.04,1,N,246,100,2,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
6951763,2,2019-03-28 14:05:16,2019-03-28 14:19:32,1,1.82,1,N,143,236,1,10.5,0.0,0.5,1.0,0.0,0.3,14.8,2.5
822861,1,2019-03-04 12:56:50,2019-03-04 12:59:51,1,0.5,1,N,239,239,1,4.5,2.5,0.5,1.55,0.0,0.3,9.35,2.5
5310751,2,2019-03-21 18:29:07,2019-03-21 18:33:52,1,0.41,1,N,13,231,1,4.5,1.0,0.5,1.32,0.0,0.3,10.12,2.5
2289550,2,2019-03-09 19:09:12,2019-03-09 19:35:41,1,2.24,1,N,186,79,1,16.5,0.0,0.5,3.96,0.0,0.3,23.76,2.5
5094199,2,2019-03-20 21:40:49,2019-03-20 21:49:17,1,1.38,1,N,161,142,2,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
3977644,1,2019-03-16 08:53:44,2019-03-16 08:55:16,1,0.4,1,N,186,100,2,3.5,2.5,0.5,0.0,0.0,0.3,6.8,2.5
5080749,1,2019-03-20 20:00:42,2019-03-20 20:06:21,1,0.8,1,N,237,237,1,5.5,3.0,0.5,1.86,0.0,0.3,11.16,2.5
4680712,2,2019-03-19 07:58:20,2019-03-19 08:02:13,1,0.48,1,N,141,141,1,4.5,0.0,0.5,1.56,0.0,0.3,9.36,2.5
7564720,2,2019-03-30 20:59:50,2019-03-30 21:08:07,1,1.03,1,N,234,246,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
1908669,2,2019-03-08 12:16:06,2019-03-08 12:24:33,1,1.1,1,N,262,141,1,7.5,0.0,0.5,1.0,0.0,0.3,11.8,2.5
3267087,2,2019-03-13 17:01:28,2019-03-13 17:25:13,1,3.34,1,N,186,238,1,17.0,1.0,0.5,4.26,0.0,0.3,25.56,2.5
2176160,2,2019-03-09 11:52:23,2019-03-09 12:03:05,1,2.34,1,N,43,263,1,9.5,0.0,0.5,3.2,0.0,0.3,16.0,2.5
6482542,2,2019-03-26 16:02:21,2019-03-26 16:08:28,1,1.07,1,N,79,234,1,6.0,1.0,0.5,2.06,0.0,0.3,12.36,2.5
3310038,1,2019-03-13 20:40:11,2019-03-13 21:10:38,2,15.7,1,N,132,145,1,43.5,0.5,0.5,8.95,0.0,0.3,53.75,0.0
3154526,2,2019-03-13 09:05:56,2019-03-13 09:18:13,1,1.28,1,N,239,236,1,9.0,0.0,0.5,2.0,0.0,0.3,14.3,2.5
6458480,2,2019-03-26 14:48:41,2019-03-26 14:58:04,2,1.2,1,N,234,211,1,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
1296383,1,2019-03-06 10:46:08,2019-03-06 10:48:26,1,0.1,1,N,87,261,1,3.5,2.5,0.5,2.0,0.0,0.3,8.8,2.5
3117197,2,2019-03-13 07:03:05,2019-03-13 07:35:34,1,7.42,1,N,88,61,2,27.5,0.0,0.5,0.0,0.0,0.3,30.8,2.5
1658369,2,2019-03-07 15:47:27,2019-03-07 15:52:16,1,0.47,1,N,236,262,1,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
1614590,1,2019-03-07 12:44:46,2019-03-07 13:15:33,1,3.3,1,N,48,125,4,20.0,2.5,0.5,0.0,0.0,0.3,23.3,2.5
814037,1,2019-03-04 11:47:11,2019-03-04 11:48:25,1,0.2,1,N,137,170,1,3.0,2.5,0.5,1.25,0.0,0.3,7.55,2.5
1865176,2,2019-03-08 09:43:13,2019-03-08 10:15:24,5,2.9,1,N,238,230,1,20.0,0.0,0.5,4.66,0.0,0.3,27.96,2.5
3536741,1,2019-03-14 17:39:00,2019-03-14 17:45:10,1,0.6,1,N,263,236,2,5.5,3.5,0.5,0.0,0.0,0.3,9.8,2.5
7678290,2,2019-03-31 10:38:30,2019-03-31 10:41:37,5,0.5,1,N,151,151,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,0.0
4824725,1,2019-03-19 19:12:50,2019-03-19 19:24:02,2,0.8,1,N,230,163,2,8.5,3.5,0.5,0.0,0.0,0.3,12.8,2.5
140147,1,2019-03-01 15:43:14,2019-03-01 15:55:24,0,1.1,1,N,100,90,2,8.5,2.5,0.5,0.0,0.0,0.3,11.8,2.5
2521568,2,2019-03-10 17:02:01,2019-03-10 17:07:44,1,1.14,1,N,143,239,1,6.0,0.0,0.5,2.79,0.0,0.3,12.09,2.5
3765922,2,2019-03-15 14:17:49,2019-03-15 15:07:03,2,16.74,2,N,132,170,2,52.0,0.0,0.5,0.0,5.76,0.3,61.06,2.5
4472130,2,2019-03-18 09:51:03,2019-03-18 10:11:48,1,1.47,1,N,161,100,1,13.0,0.0,0.5,3.26,0.0,0.3,19.56,2.5
1637829,2,2019-03-07 14:53:57,2019-03-07 15:02:11,1,1.19,1,N,79,113,1,7.0,0.0,0.5,2.58,0.0,0.3,12.88,2.5
2668476,1,2019-03-11 11:56:59,2019-03-11 12:36:09,1,11.8,2,N,28,164,1,52.0,2.5,0.5,15.5,6.76,0.3,77.56,2.5
618385,1,2019-03-03 11:52:05,2019-03-03 11:56:29,4,0.8,1,N,236,237,1,5.5,2.5,0.5,1.76,0.0,0.3,10.56,2.5
3988211,1,2019-03-16 09:15:35,2019-03-16 09:32:15,1,6.0,1,N,137,83,2,20.0,2.5,0.5,0.0,5.76,0.3,29.06,2.5
1851074,2,2019-03-08 08:03:47,2019-03-08 08:05:55,1,0.23,1,N,42,116,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3,0.0
28654,2,2019-03-01 06:47:56,2019-03-01 06:59:24,1,1.98,1,N,186,163,1,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5
571286,1,2019-03-03 03:53:15,2019-03-03 04:19:38,1,5.5,1,N,79,61,1,22.0,3.0,0.5,5.15,0.0,0.3,30.95,2.5
6612270,2,2019-03-27 06:17:45,2019-03-27 06:31:11,1,3.4,1,N,48,43,1,13.0,0.0,0.5,1.63,0.0,0.3,17.93,2.5
6586865,2,2019-03-26 23:34:26,2019-03-26 23:38:46,1,0.99,1,N,148,4,1,5.5,0.5,0.5,2.0,0.0,0.3,11.3,2.5
1759807,2,2019-03-07 21:43:04,2019-03-07 21:58:27,3,2.68,1,N,246,79,1,12.0,0.5,0.5,2.37,0.0,0.3,18.17,2.5
499346,2,2019-03-02 21:13:31,2019-03-02 21:24:10,2,1.74,1,N,229,234,1,8.5,0.5,0.5,3.08,0.0,0.3,15.38,2.5
7042773,2,2019-03-28 20:46:32,2019-03-28 21:07:57,1,7.85,1,N,141,33,1,24.0,0.5,0.5,5.56,0.0,0.3,33.36,2.5
3335424,2,2019-03-13 21:52:27,2019-03-13 22:07:23,1,3.42,1,N,113,143,1,13.0,0.5,0.5,1.0,0.0,0.3,17.8,2.5
6628303,2,2019-03-27 08:26:22,2019-03-27 08:46:37,5,2.53,1,N,236,170,1,14.0,0.0,0.5,2.6,0.0,0.3,19.9,2.5
5633984,1,2019-03-22 21:40:29,2019-03-22 21:47:50,1,1.1,1,N,25,189,1,7.0,0.5,0.5,2.0,0.0,0.3,10.3,0.0
4040814,2,2019-03-16 13:40:20,2019-03-16 14:23:12,1,12.61,1,N,132,189,1,41.5,0.0,0.5,8.46,0.0,0.3,50.76,0.0
5452241,2,2019-03-22 08:46:03,2019-03-22 08:57:03,1,1.38,1,N,229,137,2,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5
4689807,1,2019-03-19 09:03:06,2019-03-19 09:17:31,2,1.7,1,N,162,142,1,10.5,2.5,0.5,2.75,0.0,0.3,16.55,2.5
3375316,2,2019-03-14 03:37:47,2019-03-14 03:55:00,1,4.44,1,N,158,255,2,16.5,0.5,0.5,0.0,0.0,0.3,20.3,2.5
1101427,2,2019-03-05 14:54:28,2019-03-05 15:02:44,1,0.81,1,N,230,68,1,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
4022499,2,2019-03-16 12:27:26,2019-03-16 12:34:23,1,1.45,1,N,100,50,1,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
3776721,2,2019-03-15 14:54:01,2019-03-15 14:57:08,1,0.65,1,N,229,140,1,4.5,0.0,0.5,1.56,0.0,0.3,9.36,2.5
796387,2,2019-03-04 09:06:13,2019-03-04 09:17:40,1,1.54,1,N,90,170,1,9.0,0.0,0.5,1.8,0.0,0.3,14.1,2.5
5388305,2,2019-03-21 22:33:59,2019-03-21 22:44:20,1,1.69,1,N,161,233,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
4195751,2,2019-03-16 23:56:17,2019-03-17 00:18:10,1,3.44,1,N,148,163,1,16.0,0.5,0.5,1.98,0.0,0.3,21.78,2.5
6521346,2,2019-03-26 18:09:51,2019-03-26 18:17:11,1,1.08,1,N,142,239,1,6.5,1.0,0.5,2.16,0.0,0.3,12.96,2.5
346595,2,2019-03-02 10:54:33,2019-03-02 11:00:47,1,0.88,1,N,107,234,1,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
4099842,2,2019-03-16 17:57:32,2019-03-16 18:09:20,5,1.7,1,N,68,50,2,9.5,0.0,0.5,0.0,0.0,0.3,12.8,2.5
6866723,2,2019-03-28 07:13:51,2019-03-28 07:25:07,2,1.8,1,N,114,261,1,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5
1041653,2,2019-03-05 11:20:37,2019-03-05 11:50:55,1,2.28,1,N,246,230,1,19.0,0.0,0.5,4.46,0.0,0.3,26.76,2.5
670741,1,2019-03-03 15:03:28,2019-03-03 15:12:45,1,0.9,1,N,144,148,2,7.5,2.5,0.5,0.0,0.0,0.3,10.8,2.5
469120,1,2019-03-02 19:30:19,2019-03-02 19:39:01,1,2.5,1,N,142,166,1,9.5,2.5,0.5,3.2,0.0,0.3,16.0,2.5
1895921,1,2019-03-08 11:54:21,2019-03-08 12:03:31,1,0.7,1,N,48,246,2,7.0,2.5,0.5,0.0,0.0,0.3,10.3,2.5
1241370,2,2019-03-06 04:07:13,2019-03-06 04:09:20,2,0.57,1,N,230,50,1,4.0,0.5,0.5,1.56,0.0,0.3,9.36,2.5
3895729,1,2019-03-15 21:04:12,2019-03-15 21:54:32,1,17.7,2,N,234,132,1,52.0,2.5,0.5,0.0,5.76,0.3,61.06,2.5
744182,2,2019-03-03 22:40:36,2019-03-03 22:46:19,1,1.56,1,N,48,246,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
3735280,2,2019-03-15 11:06:17,2019-03-15 11:19:59,4,1.43,1,N,237,162,1,10.0,0.0,0.5,2.66,0.0,0.3,15.96,2.5
7701580,2,2019-03-31 12:56:42,2019-03-31 13:04:42,1,1.1,1,N,48,142,1,7.0,0.0,0.5,1.0,0.0,0.3,11.3,2.5
5389905,2,2019-03-21 22:56:17,2019-03-21 23:08:11,2,2.04,1,N,148,87,1,10.0,0.5,0.5,2.5,0.0,0.3,16.3,2.5
6293578,2,2019-03-25 18:55:29,2019-03-25 18:58:21,1,0.59,1,N,48,48,1,4.0,1.0,0.5,1.66,0.0,0.3,9.96,2.5
2868177,2,2019-03-12 08:57:08,2019-03-12 09:38:48,3,11.5,1,N,138,164,1,38.5,0.0,0.5,9.51,5.76,0.3,57.07,2.5
1639372,2,2019-03-07 14:26:40,2019-03-07 14:46:17,1,1.85,1,N,158,234,2,12.5,0.0,0.5,0.0,0.0,0.3,15.8,2.5
4001684,2,2019-03-16 10:24:01,2019-03-16 10:38:35,2,5.38,1,N,75,244,1,17.5,0.0,0.5,4.58,0.0,0.3,22.88,0.0
6149719,2,2019-03-25 04:35:13,2019-03-25 04:38:09,2,1.0,1,N,264,264,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
5412804,2,2019-03-22 00:49:58,2019-03-22 01:16:44,1,11.56,1,N,138,90,1,34.0,0.5,0.5,7.56,0.0,0.3,45.36,2.5
1935218,2,2019-03-08 14:29:03,2019-03-08 14:45:13,1,2.19,1,N,137,211,1,12.0,0.0,0.5,4.59,0.0,0.3,19.89,2.5
3235828,2,2019-03-13 15:54:52,2019-03-13 16:09:31,1,2.42,1,N,236,143,1,11.5,0.0,0.5,2.96,0.0,0.3,17.76,2.5
6248657,2,2019-03-25 15:39:31,2019-03-25 15:44:21,3,1.03,1,N,74,75,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0.0
4854150,2,2019-03-19 21:44:04,2019-03-19 21:49:55,1,1.45,1,N,107,90,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
7395423,1,2019-03-30 03:47:14,2019-03-30 04:05:43,1,5.2,1,N,68,112,1,17.5,3.0,0.5,0.0,5.76,0.3,27.06,2.5
6228992,1,2019-03-25 13:15:01,2019-03-25 13:37:23,1,6.5,1,N,162,261,1,23.0,2.5,0.5,5.25,0.0,0.3,31.55,2.5
4394037,2,2019-03-17 20:23:34,2019-03-17 20:35:08,5,2.54,1,N,107,231,1,10.5,0.5,0.5,3.58,0.0,0.3,17.88,2.5
7068433,1,2019-03-28 21:08:20,2019-03-28 21:12:18,1,1.0,1,N,107,79,1,5.0,3.0,0.5,1.0,0.0,0.3,9.8,2.5
3372588,2,2019-03-14 01:46:33,2019-03-14 02:10:00,1,5.37,1,N,230,223,1,19.5,0.5,0.5,5.82,0.0,0.3,29.12,2.5
7537729,1,2019-03-30 19:07:19,2019-03-30 19:18:56,1,1.2,1,N,114,158,1,8.5,2.5,0.5,1.1,0.0,0.3,12.9,2.5
7383833,2,2019-03-30 02:03:02,2019-03-30 02:18:15,5,3.19,1,N,48,107,1,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5
2647413,1,2019-03-11 09:53:04,2019-03-11 10:06:55,0,1.4,1,N,229,163,1,10.0,2.5,0.5,3.3,0.0,0.3,16.6,2.5
4118839,2,2019-03-16 19:13:22,2019-03-16 19:18:37,1,1.06,1,N,236,237,1,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5
5924597,1,2019-03-23 23:33:39,2019-03-23 23:42:27,1,0.8,1,N,230,68,1,7.5,3.0,0.5,2.8,0.0,0.3,14.1,2.5
5966091,1,2019-03-24 03:56:05,2019-03-24 04:02:48,1,1.6,1,N,114,68,1,7.5,3.0,0.5,2.25,0.0,0.3,13.55,2.5
5093507,1,2019-03-20 21:22:45,2019-03-20 21:43:15,1,10.5,1,N,164,243,1,30.0,3.0,0.5,5.07,0.0,0.3,38.87,2.5
691648,1,2019-03-03 17:36:16,2019-03-03 17:49:30,1,2.2,1,N,170,140,1,10.0,2.5,0.5,2.0,0.0,0.3,15.3,2.5
5671017,2,2019-03-22 23:43:50,2019-03-22 23:46:03,2,0.59,1,N,230,230,2,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
6550984,1,2019-03-26 20:17:13,2019-03-26 20:59:07,0,21.6,1,N,132,190,1,61.5,0.5,0.5,15.65,0.0,0.3,78.45,0.0
5873204,2,2019-03-23 19:55:05,2019-03-23 20:10:54,1,2.54,1,N,234,231,2,12.0,0.0,0.5,0.0,0.0,0.3,15.3,2.5
1853868,1,2019-03-08 08:54:16,2019-03-08 09:16:14,1,7.6,1,N,263,88,1,24.5,2.5,0.5,0.0,0.0,0.3,27.8,2.5
6552670,2,2019-03-26 20:33:24,2019-03-26 20:55:20,1,8.03,1,N,163,231,1,25.5,0.5,0.5,5.86,0.0,0.3,35.16,2.5
5960900,1,2019-03-24 02:45:32,2019-03-24 02:50:22,1,1.2,1,Y,164,163,1,6.0,3.0,0.5,1.0,0.0,0.3,10.8,2.5
5839223,1,2019-03-23 17:54:55,2019-03-23 18:12:48,1,2.0,1,N,186,211,1,12.0,2.5,0.5,3.05,0.0,0.3,18.35,2.5
1291982,2,2019-03-06 09:28:20,2019-03-06 09:48:19,1,3.73,1,N,263,170,1,16.5,0.0,0.5,0.0,0.0,0.3,17.3,0.0
4525402,2,2019-03-18 14:48:32,2019-03-18 15:05:56,2,2.0,1,N,162,246,2,12.5,0.0,0.5,0.0,0.0,0.3,15.8,2.5
1626116,2,2019-03-07 13:17:44,2019-03-08 00:00:00,1,0.47,1,N,79,107,1,6.5,0.0,0.5,1.47,0.0,0.3,11.27,2.5
2783847,2,2019-03-11 20:56:00,2019-03-11 21:13:29,1,2.82,1,N,43,163,2,13.0,0.5,0.5,0.0,0.0,0.3,16.8,2.5
1148526,2,2019-03-05 17:58:46,2019-03-05 18:12:55,1,0.88,1,N,162,170,1,9.5,1.0,0.5,2.76,0.0,0.3,16.56,2.5
3988493,2,2019-03-16 09:10:12,2019-03-16 09:13:32,1,0.94,1,N,141,141,2,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
3077415,1,2019-03-12 22:37:35,2019-03-12 22:56:08,2,3.6,1,N,125,48,1,14.5,3.0,0.5,3.65,0.0,0.3,21.95,2.5
7238353,1,2019-03-29 15:50:09,2019-03-29 15:57:22,1,1.1,1,N,237,141,3,7.0,2.5,0.5,0.0,0.0,0.3,10.3,2.5
7703748,1,2019-03-31 12:42:57,2019-03-31 12:50:32,1,1.1,1,N,68,100,1,6.5,2.5,0.5,1.95,0.0,0.3,11.75,2.5
1132015,2,2019-03-05 17:53:28,2019-03-05 18:02:48,1,1.25,1,N,50,246,1,8.0,1.0,0.5,2.3,0.0,0.3,14.6,2.5
2687769,1,2019-03-11 13:57:03,2019-03-11 14:18:31,1,1.8,1,N,100,233,2,14.0,2.5,0.5,0.0,0.0,0.3,17.3,2.5
3469145,1,2019-03-14 13:04:51,2019-03-14 13:11:27,1,0.9,1,N,142,143,1,6.5,2.5,0.5,1.96,0.0,0.3,11.76,2.5
5133375,2,2019-03-21 00:21:06,2019-03-21 00:33:58,1,3.44,1,N,164,236,1,12.5,0.5,0.5,4.08,0.0,0.3,20.38,2.5
5992683,1,2019-03-24 09:40:59,2019-03-24 09:49:11,2,1.6,1,N,233,100,1,8.0,2.5,0.5,2.8,0.0,0.3,14.1,2.5
5451580,1,2019-03-22 08:17:37,2019-03-22 08:25:41,1,1.1,1,N,163,239,1,7.5,2.5,0.5,1.11,0.0,0.3,11.91,2.5
1393194,2,2019-03-06 16:46:42,2019-03-06 16:51:17,2,1.06,1,N,263,75,2,5.5,1.0,0.5,0.0,0.0,0.3,9.8,2.5
6012695,2,2019-03-24 11:34:35,2019-03-24 11:48:47,1,2.42,1,N,144,164,1,11.5,0.0,0.5,1.0,0.0,0.3,15.8,2.5
4454334,2,2019-03-18 08:00:16,2019-03-18 08:09:00,6,2.03,1,N,231,90,1,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5
3356309,2,2019-03-13 23:24:57,2019-03-13 23:41:50,1,9.38,1,N,230,243,2,27.0,0.5,0.5,0.0,0.0,0.3,30.8,2.5
4557860,2,2019-03-18 17:32:28,2019-03-18 17:52:54,1,2.82,1,N,113,237,2,14.5,1.0,0.5,0.0,0.0,0.3,18.8,2.5
4635343,1,2019-03-18 22:44:17,2019-03-18 22:57:14,1,2.1,1,N,48,141,1,10.5,3.0,0.5,2.86,0.0,0.3,17.16,2.5
1363727,2,2019-03-06 14:41:25,2019-03-06 14:53:23,1,1.2,1,N,186,249,1,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5
302560,1,2019-03-02 01:03:27,2019-03-02 01:19:54,1,3.0,1,N,48,79,1,13.0,3.0,0.5,4.2,0.0,0.3,21.0,2.5
1770901,2,2019-03-07 21:02:00,2019-03-07 21:06:27,3,0.72,1,N,161,229,1,5.0,0.5,0.5,0.88,0.0,0.3,9.68,2.5
6116546,1,2019-03-24 20:34:53,2019-03-24 21:14:10,1,15.6,1,N,132,80,1,43.5,0.5,0.5,8.95,0.0,0.3,53.75,0.0
1538393,1,2019-03-07 07:08:36,2019-03-07 07:17:36,1,2.7,1,N,141,74,1,10.0,2.5,0.5,1.5,0.0,0.3,14.8,2.5
3208163,2,2019-03-13 13:43:02,2019-03-13 14:11:54,1,3.04,1,N,125,161,1,18.0,0.0,0.5,3.2,0.0,0.3,24.5,2.5
3035441,2,2019-03-12 20:46:05,2019-03-12 20:52:35,1,0.89,1,N,230,186,1,6.0,0.5,0.5,2.45,0.0,0.3,12.25,2.5
7102561,2,2019-03-28 23:05:32,2019-03-28 23:10:03,1,0.9,1,N,234,107,2,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
